date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:54:00	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:53:58%20GMT	https://www.clapat.com/templates/humpton/about/js/common.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/about/js/common.163.delayed	(from https://www.clapat.com/templates/humpton/about/)
09:54:00	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:53:59%20GMT	https://www.clapat.com/templates/humpton/about/js/contact.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/about/js/contact.164.delayed	(from https://www.clapat.com/templates/humpton/about/)
09:54:01	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:00%20GMT	https://www.clapat.com/templates/humpton/about/js/scripts.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/about/js/scripts.165.delayed	(from https://www.clapat.com/templates/humpton/about/)
09:54:02	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:01%20GMT	https://www.clapat.com/templates/humpton/contact/favicon.ico	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/favicon.166.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:03	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:02%20GMT	https://www.clapat.com/templates/humpton/contact/style.css	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/style.167.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:04	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:03%20GMT	https://www.clapat.com/templates/humpton/contact/css/all.min.css	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/css/all.min.168.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:05	263/263	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:04%20GMT	https://www.clapat.com/templates/humpton/contact/index.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/index.169.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:06	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:04%20GMT	https://www.clapat.com/templates/humpton/contact/index/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/index/index.html	(from https://www.clapat.com/templates/humpton/contact/)
09:54:07	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:05%20GMT	https://www.clapat.com/templates/humpton/contact/images/logo.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/images/logo.16a.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:08	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:06%20GMT	https://www.clapat.com/templates/humpton/contact/images/logo-white.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/images/logo-white.16b.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:09	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:07%20GMT	https://www.clapat.com/templates/humpton/contact/index-showcase.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/index-showcase.16c.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:09	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:08%20GMT	https://www.clapat.com/templates/humpton/contact/index-showcase/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/index-showcase/index.html	(from https://www.clapat.com/templates/humpton/contact/)
09:54:10	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:08%20GMT	https://www.clapat.com/templates/humpton/contact/index-carousel.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/index-carousel.16d.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:10	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:09%20GMT	https://www.clapat.com/templates/humpton/contact/index-carousel/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/index-carousel/index.html	(from https://www.clapat.com/templates/humpton/contact/)
09:54:11	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:09%20GMT	https://www.clapat.com/templates/humpton/contact/portfolio-overlapping-grid.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/portfolio-overlapping-grid.16e.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:11	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:10%20GMT	https://www.clapat.com/templates/humpton/contact/portfolio-overlapping-grid/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/portfolio-overlapping-grid/index.html	(from https://www.clapat.com/templates/humpton/contact/)
09:54:12	281/281	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:10%20GMT	https://www.clapat.com/templates/humpton/contact/portfolio-parallax-grid.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/portfolio-parallax-grid.16f.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:12	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:11%20GMT	https://www.clapat.com/templates/humpton/contact/portfolio-parallax-grid/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/portfolio-parallax-grid/index.html	(from https://www.clapat.com/templates/humpton/contact/)
09:54:13	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:11%20GMT	https://www.clapat.com/templates/humpton/contact/portfolio-grid.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/portfolio-grid.170.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:13	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:12%20GMT	https://www.clapat.com/templates/humpton/contact/portfolio-grid/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/portfolio-grid/index.html	(from https://www.clapat.com/templates/humpton/contact/)
09:54:14	263/263	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:12%20GMT	https://www.clapat.com/templates/humpton/contact/about.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/about.171.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:14	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:13%20GMT	https://www.clapat.com/templates/humpton/contact/about/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/about/index.html	(from https://www.clapat.com/templates/humpton/contact/)
09:54:15	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:13%20GMT	https://www.clapat.com/templates/humpton/contact/contact.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/contact.172.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:15	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:14%20GMT	https://www.clapat.com/templates/humpton/contact/contact/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/contact/index.html	(from https://www.clapat.com/templates/humpton/contact/)
09:54:16	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:15%20GMT	https://www.clapat.com/templates/humpton/contact/typography.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/typography.173.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:16	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:15%20GMT	https://www.clapat.com/templates/humpton/contact/typography/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/typography/index.html	(from https://www.clapat.com/templates/humpton/contact/)
09:54:17	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:16%20GMT	https://www.clapat.com/templates/humpton/contact/multimedia.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/multimedia.174.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:17	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:16%20GMT	https://www.clapat.com/templates/humpton/contact/multimedia/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/multimedia/index.html	(from https://www.clapat.com/templates/humpton/contact/)
09:54:18	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:17%20GMT	https://www.clapat.com/templates/humpton/contact/shortcodes.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/shortcodes.175.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:18	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:17%20GMT	https://www.clapat.com/templates/humpton/contact/shortcodes/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/shortcodes/index.html	(from https://www.clapat.com/templates/humpton/contact/)
09:54:19	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:18%20GMT	https://www.clapat.com/templates/humpton/contact/js/jquery.min.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/js/jquery.min.176.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:20	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:19%20GMT	https://www.clapat.com/templates/humpton/contact/js/clapatwebgl.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/js/clapatwebgl.177.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:21	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:20%20GMT	https://www.clapat.com/templates/humpton/contact/js/plugins.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/js/plugins.178.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:22	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:21%20GMT	https://www.clapat.com/templates/humpton/contact/js/common.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/js/common.179.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:23	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:22%20GMT	https://www.clapat.com/templates/humpton/contact/js/contact.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/js/contact.17a.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:24	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:23%20GMT	https://www.clapat.com/templates/humpton/contact/js/scripts.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/contact/js/scripts.17b.delayed	(from https://www.clapat.com/templates/humpton/contact/)
09:54:25	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:24%20GMT	https://www.clapat.com/templates/humpton/typography/favicon.ico	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/favicon.17c.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:26	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:25%20GMT	https://www.clapat.com/templates/humpton/typography/style.css	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/style.17d.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:27	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:26%20GMT	https://www.clapat.com/templates/humpton/typography/css/all.min.css	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/css/all.min.17e.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:28	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:27%20GMT	https://www.clapat.com/templates/humpton/typography/index.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/index.17f.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:28	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:27%20GMT	https://www.clapat.com/templates/humpton/typography/index/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/index/index.html	(from https://www.clapat.com/templates/humpton/typography/)
09:54:29	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:28%20GMT	https://www.clapat.com/templates/humpton/typography/images/logo.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/images/logo.180.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:30	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:29%20GMT	https://www.clapat.com/templates/humpton/typography/images/logo-white.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/images/logo-white.181.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:31	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:30%20GMT	https://www.clapat.com/templates/humpton/typography/index-showcase.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/index-showcase.182.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:31	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:30%20GMT	https://www.clapat.com/templates/humpton/typography/index-showcase/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/index-showcase/index.html	(from https://www.clapat.com/templates/humpton/typography/)
09:54:32	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:31%20GMT	https://www.clapat.com/templates/humpton/typography/index-carousel.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/index-carousel.183.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:33	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:31%20GMT	https://www.clapat.com/templates/humpton/typography/index-carousel/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/index-carousel/index.html	(from https://www.clapat.com/templates/humpton/typography/)
09:54:33	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:32%20GMT	https://www.clapat.com/templates/humpton/typography/portfolio-overlapping-grid.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/portfolio-overlapping-grid.184.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:34	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:32%20GMT	https://www.clapat.com/templates/humpton/typography/portfolio-overlapping-grid/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/portfolio-overlapping-grid/index.html	(from https://www.clapat.com/templates/humpton/typography/)
09:54:34	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:33%20GMT	https://www.clapat.com/templates/humpton/typography/portfolio-parallax-grid.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/portfolio-parallax-grid.185.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:35	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:33%20GMT	https://www.clapat.com/templates/humpton/typography/portfolio-parallax-grid/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/portfolio-parallax-grid/index.html	(from https://www.clapat.com/templates/humpton/typography/)
09:54:36	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:34%20GMT	https://www.clapat.com/templates/humpton/typography/portfolio-grid.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/portfolio-grid.186.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:36	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:35%20GMT	https://www.clapat.com/templates/humpton/typography/portfolio-grid/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/portfolio-grid/index.html	(from https://www.clapat.com/templates/humpton/typography/)
09:54:37	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:35%20GMT	https://www.clapat.com/templates/humpton/typography/about.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/about.187.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:37	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:36%20GMT	https://www.clapat.com/templates/humpton/typography/about/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/about/index.html	(from https://www.clapat.com/templates/humpton/typography/)
09:54:38	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:36%20GMT	https://www.clapat.com/templates/humpton/typography/contact.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/contact.188.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:38	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:37%20GMT	https://www.clapat.com/templates/humpton/typography/contact/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/contact/index.html	(from https://www.clapat.com/templates/humpton/typography/)
09:54:39	271/271	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:37%20GMT	https://www.clapat.com/templates/humpton/typography/typography.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/typography.189.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:39	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:38%20GMT	https://www.clapat.com/templates/humpton/typography/typography/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/typography/index.html	(from https://www.clapat.com/templates/humpton/typography/)
09:54:40	271/271	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:38%20GMT	https://www.clapat.com/templates/humpton/typography/multimedia.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/multimedia.18a.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:40	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:39%20GMT	https://www.clapat.com/templates/humpton/typography/multimedia/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/multimedia/index.html	(from https://www.clapat.com/templates/humpton/typography/)
09:54:41	271/271	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:39%20GMT	https://www.clapat.com/templates/humpton/typography/shortcodes.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/shortcodes.18b.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:41	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:40%20GMT	https://www.clapat.com/templates/humpton/typography/shortcodes/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/shortcodes/index.html	(from https://www.clapat.com/templates/humpton/typography/)
09:54:42	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:41%20GMT	https://www.clapat.com/templates/humpton/typography/js/jquery.min.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/js/jquery.min.18c.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:43	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:42%20GMT	https://www.clapat.com/templates/humpton/typography/js/clapatwebgl.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/js/clapatwebgl.18d.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:44	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:43%20GMT	https://www.clapat.com/templates/humpton/typography/js/plugins.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/js/plugins.18e.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:45	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:44%20GMT	https://www.clapat.com/templates/humpton/typography/js/common.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/js/common.18f.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:46	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:45%20GMT	https://www.clapat.com/templates/humpton/typography/js/contact.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/js/contact.190.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:47	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:46%20GMT	https://www.clapat.com/templates/humpton/typography/js/scripts.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/typography/js/scripts.191.delayed	(from https://www.clapat.com/templates/humpton/typography/)
09:54:48	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:47%20GMT	https://www.clapat.com/templates/humpton/multimedia/favicon.ico	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/multimedia/favicon.192.delayed	(from https://www.clapat.com/templates/humpton/multimedia/)
09:54:49	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:48%20GMT	https://www.clapat.com/templates/humpton/multimedia/style.css	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/multimedia/style.193.delayed	(from https://www.clapat.com/templates/humpton/multimedia/)
09:54:50	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:49%20GMT	https://www.clapat.com/templates/humpton/multimedia/css/all.min.css	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/multimedia/css/all.min.194.delayed	(from https://www.clapat.com/templates/humpton/multimedia/)
09:54:51	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:50%20GMT	https://www.clapat.com/templates/humpton/multimedia/index.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/multimedia/index.195.delayed	(from https://www.clapat.com/templates/humpton/multimedia/)
09:54:51	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:50%20GMT	https://www.clapat.com/templates/humpton/multimedia/index/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/multimedia/index/index.html	(from https://www.clapat.com/templates/humpton/multimedia/)
09:54:52	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:51%20GMT	https://www.clapat.com/templates/humpton/multimedia/images/logo.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/multimedia/images/logo.196.delayed	(from https://www.clapat.com/templates/humpton/multimedia/)
09:54:53	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:54:52%20GMT	https://www.clapat.com/templates/humpton/multimedia/images/logo-white.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/multimedia/images/logo-white.197.delayed	(from https://www.clapat.com/templates/humpton/multimedia/)
09:54:54	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:54:53%20GMT	https://www.clapat.com/templates/humpton/multimedia/index-showcase.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/multimedia/index-showcase.198.delayed	(from https://www.clapat.com/templates/humpton/multimedia/)
